object_id,form,line_number,description,value,variable_name,xpath,in_group,group_name,group_index
201533089349301428,IRS990ScheduleH,Part V Section B Line 16d,Part V Section B repeating group; FAP available upon request and without charge,X,SkdHHsptlFcltyPlcsPrctc.FAPAvlblOnRqstNChrgInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/FAPAvlblOnRequestNoChargeInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 16e,Part V Section B repeating group; FAP application form available upon request and without charge,X,SkdHHsptlFcltyPlcsPrctc.FAPAppAvlblOnRqstNChrgInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/FAPAppAvlblOnRequestNoChrgInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 16g,Part V Section B repeating group; Notice of availability of FAP displayed throughout hospital facility,X,,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/FAPNoticeDisplayedInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 16h,Part V Section B repeating group; Notified community about availability of FAP,X,SkdHHsptlFcltyPlcsPrctc.CmmnttyNtfdFAPInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/CommuntityNotifiedFAPInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 16i,Part V Section B repeating group; Other publicity,X,SkdHHsptlFcltyPlcsPrctc.OthrPblctyInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/OtherPublicityInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 17,Part V Section B repeating group; Policy explains actions taken upon non-payment?,true,SkdHHsptlFcltyPlcsPrctc.FAPActnsOnNnpymntInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/FAPActionsOnNonpaymentInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 18e,Part V Section B repeating group; None of these actions or similar actions permitted,X,SkdHHsptlFcltyPlcsPrctc.PrmtNActnsInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/PermitNoActionsInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 19,Part V Section B repeating group; Authorize third-party to engage in collection activities?,false,SkdHHsptlFcltyPlcsPrctc.CllctnActvtsInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/CollectionActivitiesInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 20a,Part V Section B repeating group; Notified upon admission,X,,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/FAPNotifiedUponAdmissionInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 20b,Part V Section B repeating group; Notified prior to discharge,X,,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/FAPNotifiedBeforeDischargeInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 20c,Part V Section B repeating group; Notified patients in communications,X,,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/FAPNotifiedAllPatientsInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 20d,Part V Section B repeating group; Documented determination,X,,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/DocumentedEligDeterminationInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 21,Part V Section B repeating group; Non-discriminatory emergency medical care policy?,true,SkdHHsptlFcltyPlcsPrctc.NndsEmrgncyCrPlcyInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/NondisEmergencyCarePolicyInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 22c,Part V Section B repeating group; Charged more than medicare rate?,X,,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/MedicareRatesInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 22d,Part V Section B repeating group; Used other method,X,,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/OtherMethodUsedInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 23,Part V Section B repeating group; Charged more than amount generally billed?,false,SkdHHsptlFcltyPlcsPrctc.AmntsGnrllyBlldInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/AmountsGenerallyBilledInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V Section B Line 24,Part V Section B repeating group; Gross charges in billing?,false,SkdHHsptlFcltyPlcsPrctc.GrssChrgsInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/GrossChargesInd,True,SkdHHsptlFcltyPlcsPrctc,0
201533089349301428,IRS990ScheduleH,Part V,"Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference","SCHEDULE H, PART V, SECTION B, LINE 5",SkdHSpplmntlInfrmtn.FrmAndLnRfrncDsc,/IRS990ScheduleH/SupplementalInformationGrp/FormAndLineReferenceDesc,True,SkdHSpplmntlInfrmtn,0
201533089349301428,IRS990ScheduleH,Part V,"Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference explanation","SUTTER MEDICAL CENTER SACRAMENTO (A, 1, 3 & 6): SUTTER MEDICAL CENTER SACRAMENTO INCLUDES THE FOLLOWING FACILITIES LISTED IN PART V SECTION A: SUTTER GENERAL HOSPITAL, SUTTER MEMORIAL HOSPITAL, AND SUTTER CENTER FOR PSYCHIATRY. IN CONDUCTING ITS MOST RECENT CHNA, SUTTER MEDICAL CENTER SACRAMENTO, A FACILITY OF SUTTER HEALTH SACRAMENTO SIERRA REGION (SSR), DID TAKE INTO ACCOUNT INPUT FROM PERSONS WHO REPRESENT THE BROAD INTERESTS OF THE COMMUNITY IN THE HOSPITAL'S SERVICE AREA (HSA). KEY INFORMANTS ARE HEALTH AND COMMUNITY EXPERTS FAMILIAR WITH POPULATIONS AND GEOGRAPHIC AREAS RESIDING WITHIN THE HSA. TO GAIN A DEEPER UNDERSTANDING OF THE HEALTH ISSUES PERTAINING TO CHRONIC DISEASE AND THE POPULATIONS LIVING IN THESE VULNERABLE COMMUNITIES INPUT FROM 40 KEY INFORMANT INTERVIEWS WERE CONDUCTED USING A THEORETICALLY GROUNDED INTERVIEW GUIDE. EACH INTERVIEW WAS RECORDED AND THOROUGH CONTENT ANALYSIS WAS CONDUCTED TO IDENTIFY KEY THEMES AND IMPORTANT POINTS PERTAINING TO EACH GEOGRAPHIC AREA. FINDINGS FROM THESE INTERVIEWS WERE USED TO HELP IDENTIFY COMMUNITIES IN WHICH FOCUS GROUPS WOULD MOST APTLY BE PERFORMED. INTERVIEWS WERE CONDUCTED WITH THE FOLLOWING PEOPLE: - KATY ROBB AND DANIELLE LAWRENCE, SOCIAL WORKERS FOR MUTUAL ASSISTANCE ORGANIZATION WITH EXPERTISE IN COMMUNITY HEALTH AND SOCIAL SUPPORT SERVICES. (INTERVIEW DATE: 4/20/12) - CHRISTINE GONZALES, FRC COORDINATOR AND MICHELLE ALLEE, TEAM LEADER FOR BIRTH AND BEYOND - THE EFFORT NORTH HIGHLANDS WITH EXPERTISE IN COMMUNITY HEALTH SERVICES. (INTERVIEW DATE: 4/27/12) - GINA WARREN, PHARMACIST FOR PRIMARY HEALTH SERVICES WITH EXPERTISE IN CHRONIC DISEASE MANAGEMENT AND COMMUNITY HEALTH. (INTERVIEW DATE: 5/7/12) - ROMAN ROMASO, EXECUTIVE DIRECTOR FOR SLAVIC ASSISTANCE NETWORK WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 4/27/12) - GENEVIEVE DIEGNAN, PROGRAM DIRECTOR FOR SACRAMENTO FOOD BANK WITH EXPERTISE IN COMMUNITY SUPPORT SERVICES. (INTERVIEW DATE: 4/1/12) - MARTY KEALE, EXECUTIVE DIRECTOR FOR CAPITOL COMMUNITY HEALTH NETWORK WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 5/2/12) - DR. PATRICIA SAMUELSON, PHYSICIAN FOR MERCY CLINIC NORWOOD WITH EXPERTISE IN COMMUNITY CLINIC SERVICES. (INTERVIEW DATE: 5/11/12) - ABRAHAM DANIELS, PROGRAM OFFICER FOR SIERRA HEALTH FOUNDATION WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 5/15/12) - CAROLYN MARTIN, EXECUTIVE DIRECTOR FOR CALIFORNIA TOBACCO CONTROL ALLIANCE WITH EXPERTISE IN TOBACCO PREVENTION. (INTERVIEW DATE: 5/22/12) - SISTER LIBBY FERNANDEZ, EXECUTIVE DIRECTOR FOR LOAVES AND FISHES HOMELESS CLINIC WITH EXPERTISE IN COMMUNITY HEALTH AND HOMELESSNESS. (INTERVIEW DATE: 5/5/12) - HEALTH NAVIGATORS GROUP FOR CAPITOL COMMUNITY HEALTH NETWORK WITH EXPERTISE IN COMMUNITY HEALTH AND PATIENT NAVIGATION. (INTERVIEW DATE: 5/29/12) - CAROL MENNEL, NURSING ADMINISTRATOR FOR MERCY SAN JUAN WITH EXPERTISE IN EMERGENCY CARE. (INTERVIEW DATE: 5/29/12) - DR. OLIVIA KASIRYE, PUBLIC HEALTH OFFICER FOR SACRAMENTO COUNTY WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 5/30/12) - DR. LEONARD RANASINGHE, PHYSICIAN FOR NATOMAS CROSSROADS CLINIC WITH EXPERTISE IN COMMUNITY HEALTH CLINICS. (INTERVIEW DATE: 6/2/12) - CAROL MOSES, PASTOR AND DENISE ALDRED, MANAGER FOR NATOMAS CROSSROADS CLINIC WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 6/2/12) - MARCELLA GONSALVES, PROGRAM ADMINISTRATOR FOR HEALTH EDUCATION COUNCIL WITH EXPERTISE IN COMMUNITY HEALTH PROMOTION (INTERVIEW DATE: 6/11/12) - DR. JONATHAN PORTEUS, CEO FOR THE EFFORT, INC. WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 6/11/12) - ROBERT SANGER, EXECUTIVE DIRECTOR FOR FOLSOM CORDOVA COMMUNITY PARTNERSHIP WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 6/11/12) - KOUA FRANZ, CHIEF FAMILY AND COMMUNITY ENGAGEMENT CENTER OFFICER FOR SACRAMENTO CITY UNIFIED SCHOOL DISTRICT WITH EXPERTISE IN SCHOOL AND FAMILY HEALTH. (INTERVIEW DATE: 6/13/12) - DR. CATHERINE VIGRAN, PHYSICIAN FOR KAISER PERMANENTE WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 6/14/12) - SENG VANG, STAFF, AND PENNY LO, PROGRAM MANAGER, FOR HMONG WOMEN'S HERITAGE ASSOCIATION WITH EXPERTISE IN COMMUNITY HEALTH AND SOCIAL SUPPORT SERVICES IN HMONG POPULATION. (INTERVIEW DATE: 4/23/12) - TASHA BRYANT, MANAGER OF CLOTHING PROGRAM AND LORENA CARRANZA, MANAGER OF PARENT EDUCATION PROGRAM FOR SACRAMENTO FOOD BANK WITH EXPERTISE IN COMMUNITY SUPPORT SERVICES. (INTERVIEW DATE: 4/30/12) - JULIE DEBBS, PROGRAM COORDINATOR FOR COMMUNITIES AGAINST SEXUAL HARM WITH EXPERTISE IN COMMUNITY VIOLENCE AND HEALTH PROMOTION. (INTERVIEW DATE: 5/2/12) - DR. MAYA LEGGETT, TRAUMA SURGEON FOR KAISER PERMANENTE WITH EXPERTISE IN EMERGENCY HEALTH CARE. (INTERVIEW DATE: 5/31/12) - STEPHANIE NGUYEN, EXECUTIVE DIRECTOR FOR ASIAN RESOURCES WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 5/31/12) - DR. MELISSA BAYNE, PHYSICIAN, DEANGELO MACK AND DUANTE MOORE OF SACRAMENTO VIOLENCE INTERVENTION PROGRAM WITH EXPERTISE IN COMMUNITY VIOLENCE PREVENTION. (INTERVIEW DATE: 6/6/12) - MARCELLA GONSALVES, PROGRAM ADMINISTRATOR FOR HEALTH EDUCATION COUNCIL WITH EXPERTISE IN COMMUNITY HEALTH PROMOTION. (INTERVIEW DATE: 6/11/12) THE FINDINGS FROM KEY INFORMANT INTERVIEWS AND FOCUS GROUPS IN SUTTER MEDICAL CENTER'S CHNA ARE AVAILABLE AT HTTP://WWW.SUTTERHEALTH.ORG/COMMUNITYBENEFIT/COMMUNITY-NEEDS-ASSESSMENT.HT ML. SUTTER ROSEVILLE MEDICAL CENTER (A, 2): IN CONDUCTING ITS MOST RECENT CHNA, SUTTER ROSEVILLE MEDICAL CENTER, A FACILITY OF SUTTER HEALTH SACRAMENTO SIERRA REGION (SSR), DID TAKE INTO ACCOUNT INPUT FROM PERSONS WHO REPRESENT THE BROAD INTERESTS OF THE COMMUNITY IN THE HOSPITAL'S SERVICE AREA (HSA). KEY INFORMANTS ARE HEALTH AND COMMUNITY EXPERTS FAMILIAR WITH POPULATIONS AND GEOGRAPHIC AREAS RESIDING WITHIN THE HSA. TO GAIN A DEEPER UNDERSTANDING OF THE HEALTH ISSUES PERTAINING TO CHRONIC DISEASE AND THE POPULATIONS LIVING IN THESE VULNERABLE COMMUNITIES, INPUT FROM 21 KEY INFORMANT INTERVIEWS WAS CONDUCTED USING A THEORETICALLY GROUNDED INTERVIEW GUIDE. EACH INTERVIEW WAS RECORDED AND CONTENT ANALYSIS WAS CONDUCTED TO IDENTIFY KEY THEMES AND IMPORTANT POINTS PERTAINING TO EACH GEOGRAPHIC AREA. FINDINGS FROM THESE INTERVIEWS WERE USED TO HELP IDENTIFY COMMUNITIES IN WHICH FOCUS GROUPS WOULD MOST APTLY BE PERFORMED. INTERVIEWS WERE CONDUCTED WITH THE FOLLOWING PEOPLE: - DR. RICHARD BURTON, COUNTY HEALTH OFFICER FOR PLACER COUNTY HEALTH AND HUMAN SERVICES WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 5/22/12) - DR. DARLA CLARK, PHYSICIAN FOR CHAPA-DE INDIAN HEALTH WITH EXPERTISE IN LOW INCOME AND NATIVE AMERICAN COMMUNITY HEALTH. (INTERVIEW DATE: 5/21/12) - MARION CASTRO, CASE MANAGER FOR KIDS FIRST WITH EXPERTISE IN COMMUNITY HEALTH, YOUTH AND ADOLESCENT HEALTH. (INTERVIEW DATE: 2/9/13) - MARION CASTRO, DARYL MORALES, RINA ROJAS, SANTIAGO MAGANA, CASE WORKERS AND STAFF FOR LIGHTHOUSE FAMILY RESOURCE CENTER WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 10/9/12) - CHRISTINE GONZALES, FRC COORDINATOR AND MICHELLE ALLEE, TEAM LEADER FOR BIRTH AND BEYOND - THE EFFORT NORTH HIGHLANDS WITH EXPERTISE IN COMMUNITY HEALTH SERVICES. (INTERVIEW DATE: 4/27/12) - GINA WARREN, PHARMACIST FOR PRIMARY HEALTH SERVICES WITH EXPERTISE IN CHRONIC DISEASE MANAGEMENT AND COMMUNITY HEALTH. (INTERVIEW DATE: 5/7/12) - ROMAN ROMASO, EXECUTIVE DIRECTOR FOR SLAVIC ASSISTANCE NETWORK WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 4/27/12) - MARTY KEALE, EXECUTIVE DIRECTOR FOR CAPITOL COMMUNITY HEALTH NETWORK WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 5/2/12) - DR. PATRICIA SAMUELSON, PHYSICIAN FOR MERCY CLINIC NORWOOD WITH EXPERTISE IN COMMUNITY CLINIC SERVICES. (INTERVIEW DATE: 5/11/12) - ABRAHAM DANIELS, PROGRAM OFFICER FOR SIERRA HEALTH FOUNDATION WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 5/15/12) - CAROLE MCCOOKFUL, NURSE PRACTITIONER FOR MERCY CLINIC NORTH HIGHLANDS WITH EXPERTISE IN PUBLIC HEALTH NURSING. (INTERVIEW DATE: 5/21/12) - CAROLYN MARTIN, EXECUTIVE DIRECTOR FOR CALIFORNIA TOBACCO CONTROL ALLIANCE WITH EXPERTISE IN TOBACCO PREVENTION. (INTERVIEW DATE: 5/22/12) - HEALTH NAVIGATORS GROUP OF CAPITOL COMMUNITY HEALTH NETWORK WITH EXPERTISE IN COMMUNITY HEALTH AND PATIENT NAVIGATION. (INTERVIEW DATE: 5/29/12) - CAROL MENNEL, NURSING ADMINISTRATOR FOR MERCY SAN JUAN WITH EXPERTISE IN EMERGENCY CARE. (INTERVIEW DATE: 5/29/12) - DR. OLIVIA KASIRYE, PUBLIC HEALTH OFFICER FOR SACRAMENTO COUNTY WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 5/30/12) - DR. LEONARD RANASINGHE, PHYSICIAN, CAROL MOSES, PASTOR, AND DENISE ALDRED, MANAGER FOR NATOMAS CROSSROADS CLINIC WITH EXPERTISE IN COMMUNITY HEALTH CLINICS. (INTERVIEW DATE: 6/2/12) - MARCELLA GONSALVES, PROGRAM ADMINISTRATOR FOR HEALTH EDUCATION COUNCIL WITH EXPERTISE IN COMMUNITY HEALTH PROMOTION. (INTERVIEW DATE: 6/11/12) - DR. JONATHAN PORTEUS, CEO OF THE EFFORT, INC. WITH EXPERTISE IN COMMUNITY HEALTH. (INTERVIEW DATE: 6/11/12) - ROBERT SANGER, EXECUTIVE DIRECTOR FOR FOLSOM CORDOVA COMMUNITY PARTNERSHIP WITH EXPERTISE IN COMMUNITY HEALTH. (INTER",SkdHSpplmntlInfrmtn.ExplntnTxt,/IRS990ScheduleH/SupplementalInformationGrp/ExplanationTxt,True,SkdHSpplmntlInfrmtn,0
201533089349301428,IRS990ScheduleH,Part V,"Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference","SCHEDULE H, PART V, SECTION B, LINE 6A",SkdHSpplmntlInfrmtn.FrmAndLnRfrncDsc,/IRS990ScheduleH/SupplementalInformationGrp/FormAndLineReferenceDesc,True,SkdHSpplmntlInfrmtn,1
201533089349301428,IRS990ScheduleH,Part V,"Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference explanation","(A, 1-8) A COLLECTION OF FOUR NONPROFIT HOSPITALS, ALL SERVING PORTIONS OF OR THE SAME COMMUNITIES, COLLABORATED TO SPONSOR AND PARTICIPATE IN THE CHNA INCLUDING SUTTER HEALTH, DIGNITY HEALTH, KAISER PERMANENTE AND UC DAVIS MEDICAL CENTER.",SkdHSpplmntlInfrmtn.ExplntnTxt,/IRS990ScheduleH/SupplementalInformationGrp/ExplanationTxt,True,SkdHSpplmntlInfrmtn,1
201533089349301428,IRS990ScheduleH,Part V,"Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference","SCHEDULE H, PART V, SECTION B, LINE 7A, 7B AND 10A",SkdHSpplmntlInfrmtn.FrmAndLnRfrncDsc,/IRS990ScheduleH/SupplementalInformationGrp/FormAndLineReferenceDesc,True,SkdHSpplmntlInfrmtn,2
201533089349301428,IRS990ScheduleH,Part V,"Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference explanation","FILING ORG WEBSITES: - SUTTER MEDICAL CENTER SACRAMENTO (A, 1, 3 & 6): HTTP://WWW.SUTTERMEDICALCENTER.ORG/CHNA/FINAL_SUTTERMEDCENTER_CHNA.PDF - SUTTER ROSEVILLE MEDICAL CENTER (A, 2): HTTP://WWW.SUTTERROSEVILLE.ORG/ABOUT/ - SUTTER SOLANO MEDICAL CENTER (A, 4): HTTP://WWW.SUTTERSOLANO.ORG/ABOUT/ - SUTTER AUBURN FAITH HOSPITAL (A, 5): HTTP://WWW.SUTTERAUBURNFAITH.ORG/ABOUT/ - SUTTER AMADOR HOSPITAL (A, 7): HTTP://WWW.SUTTERAMADOR.ORG/ABOUT/ - SUTTER DAVIS HOSPITAL (A, 8): HTTP://WWW.SUTTERDAVIS.ORG/ABOUT/ OTHER WEBSITE: HTTP://WWW.SUTTERHEALTH.ORG/COMMUNITYBENEFIT/COMMUNITY-NEEDS-ASSESSMENT.HT ML",SkdHSpplmntlInfrmtn.ExplntnTxt,/IRS990ScheduleH/SupplementalInformationGrp/ExplanationTxt,True,SkdHSpplmntlInfrmtn,2
201533089349301428,IRS990ScheduleH,Part V,"Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference","SCHEDULE H, PART V, SECTION B, LINE 11",SkdHSpplmntlInfrmtn.FrmAndLnRfrncDsc,/IRS990ScheduleH/SupplementalInformationGrp/FormAndLineReferenceDesc,True,SkdHSpplmntlInfrmtn,3
